     Index       y_measurement           y_fitting        descriptor_1
      1578   -0.2450000000E-01   -0.9409572150E-01    0.3311652698E+03
      1579   -0.9583000000E-01   -0.1142687918E+00    0.3857823995E+03
      1580   -0.2532000000E-01   -0.9501903528E-01    0.3336650751E+03
      1581   -0.8173000000E-01   -0.1079711070E+00    0.3687318731E+03
      1582   -0.4055000000E-01   -0.1013725547E+00    0.3508667697E+03
      1583   -0.9503000000E-01   -0.1096613401E+00    0.3733080571E+03
      1584   -0.1024200000E+00   -0.1512133362E+00    0.4858070834E+03
      1585    0.3512000000E-01    0.5224303796E-01   -0.6503634479E+02
      1586   -0.1015000000E+00   -0.1297359790E+00    0.4276586911E+03
      1587   -0.2600000000E-01   -0.9562473141E-01    0.3353049536E+03
      1588   -0.6407000000E-01   -0.1064363812E+00    0.3645767139E+03
      1589   -0.5303000000E-01   -0.1047298196E+00    0.3599563217E+03
      1590   -0.9233000000E-01   -0.1087680774E+00    0.3708896130E+03
      1591   -0.2655000000E-01   -0.9620693051E-01    0.3368812156E+03
      1592   -0.7355000000E-01   -0.1059381952E+00    0.3632279113E+03
      1593   -0.4064000000E-01   -0.1010974859E+00    0.3501220408E+03
      1594   -0.8773000000E-01   -0.1089644556E+00    0.3714212926E+03
      1595   -0.2698000000E-01   -0.9677195594E-01    0.3384109811E+03
      1596   -0.5288000000E-01   -0.1039409353E+00    0.3578204745E+03
      1597   -0.1009100000E+00   -0.1157655296E+00    0.3898347090E+03
      1598   -0.8181000000E-01   -0.1011409948E+00    0.3502398381E+03
      1599   -0.7110000000E-02   -0.8380757743E-01    0.3033108633E+03
      1600   -0.8466000000E-01   -0.1014352766E+00    0.3510365847E+03
      1601   -0.6380000000E-01   -0.1055319501E+00    0.3621280321E+03
      1602   -0.4066000000E-01   -0.1009627061E+00    0.3497571342E+03
      1603   -0.8310000000E-02   -0.8473037244E-01    0.3058092641E+03
      1604   -0.8864000000E-01   -0.1044995854E+00    0.3593329794E+03
      1605   -0.9400000000E-02   -0.8555562203E-01    0.3080435677E+03
      1606   -0.8137000000E-01   -0.1071650001E+00    0.3665493970E+03
      1607   -0.2729000000E-01   -0.9702712759E-01    0.3391018399E+03
      1608   -0.1008600000E+00   -0.1274203880E+00    0.4213893959E+03
      1609   -0.9200000000E-01   -0.1053354564E+00    0.3615960396E+03
      1610   -0.1039000000E-01   -0.8644674351E-01    0.3104562147E+03
      1611   -0.9434000000E-01   -0.1137792423E+00    0.3844569797E+03
      1612   -0.1127000000E-01   -0.8744106261E-01    0.3131482618E+03
      1613   -0.9532000000E-01   -0.1117936315E+00    0.3790810819E+03
      1614   -0.1204000000E-01   -0.8836576810E-01    0.3156518351E+03
      1615   -0.7322000000E-01   -0.1045628551E+00    0.3595042776E+03
      1616   -0.2752000000E-01   -0.9700521328E-01    0.3390425085E+03
      1617   -0.5268000000E-01   -0.1037811202E+00    0.3573877868E+03
      1618   -0.4061000000E-01   -0.1007947003E+00    0.3493022706E+03
      1619   -0.9822000000E-01   -0.1247019509E+00    0.4140294239E+03
      1620   -0.9460000000E-01   -0.1086452160E+00    0.3705569745E+03
      1621   -0.1272000000E-01   -0.8908433761E-01    0.3175973101E+03
      1622   -0.9197000000E-01   -0.1075883059E+00    0.3676954668E+03
      1623   -0.1329000000E-01   -0.8963954704E-01    0.3191004995E+03
      1624   -0.6352000000E-01   -0.1046868194E+00    0.3598399020E+03
      1625   -0.2767000000E-01   -0.9675069554E-01    0.3383534201E+03
      1626   -0.8738000000E-01   -0.1093186798E+00    0.3723803292E+03
      1627   -0.1377000000E-01   -0.9011126862E-01    0.3203776516E+03
      1628   -0.4051000000E-01   -0.1005276063E+00    0.3485791330E+03
      1629   -0.8104000000E-01   -0.1065450897E+00    0.3648710343E+03
      1630   -0.9939000000E-01   -0.1587157269E+00    0.5061192639E+03
      1631   -0.1417000000E-01   -0.9053746098E-01    0.3215315366E+03
      1632   -0.5246000000E-01   -0.1034948077E+00    0.3566126163E+03
      1633   -0.2774000000E-01   -0.9631673692E-01    0.3371785085E+03
      1634   -0.7294000000E-01   -0.1040368110E+00    0.3580800511E+03
      1635   -0.1448000000E-01   -0.9093674805E-01    0.3226125775E+03
      1636   -0.4039000000E-01   -0.1000589380E+00    0.3473102476E+03
      1637   -0.2776000000E-01   -0.9589817302E-01    0.3360452770E+03
      1638   -0.8140000000E-01   -0.1014643687E+00    0.3511153495E+03
      1639   -0.6326000000E-01   -0.1042986438E+00    0.3587889445E+03
      1640   -0.1472000000E-01   -0.9123238501E-01    0.3234129932E+03
      1641   -0.9896000000E-01   -0.1240550267E+00    0.4122779233E+03
      1642    0.2500000000E-02   -0.8008595269E-01    0.2932348333E+03
      1643   -0.8431000000E-01   -0.1016967382E+00    0.3517444732E+03
      1644    0.1780000000E-02   -0.8077626146E-01    0.2951037944E+03
      1645   -0.8826000000E-01   -0.1051825669E+00    0.3611821023E+03
      1646    0.1120000000E-02   -0.8142823909E-01    0.2968689767E+03
      1647   -0.9161000000E-01   -0.1035036115E+00    0.3566364520E+03
      1648    0.5000000000E-03   -0.8202927541E-01    0.2984962391E+03
      1649   -0.9400000000E-01   -0.1130580671E+00    0.3825044500E+03
      1650   -0.8000000000E-04   -0.8256843732E-01    0.2999559810E+03
      1651   -0.9500000000E-01   -0.1090505234E+00    0.3716543150E+03
      1652   -0.9893000000E-01   -0.1384039100E+00    0.4511264877E+03
      1653   -0.6100000000E-03   -0.8303910270E-01    0.3012302735E+03
      1654   -0.5230000000E-01   -0.1027320672E+00    0.3545475515E+03
      1655   -0.1489000000E-01   -0.9133689835E-01    0.3236959555E+03
      1656   -0.9431000000E-01   -0.1085890004E+00    0.3704047748E+03
      1657   -0.1090000000E-02   -0.8344389230E-01    0.3023262121E+03
      1658   -0.2773000000E-01   -0.9549227192E-01    0.3349463291E+03
      1659   -0.9171000000E-01   -0.1076202757E+00    0.3677820229E+03
      1660   -0.1520000000E-02   -0.8379700474E-01    0.3032822385E+03
      1661   -0.8713000000E-01   -0.1083272382E+00    0.3696960728E+03
      1662   -0.1900000000E-02   -0.8411755468E-01    0.3041501043E+03
      1663   -0.1011900000E+00   -0.1227285916E+00    0.4086866962E+03
      1664   -0.4024000000E-01   -0.9979514770E-01    0.3465960543E+03
      1665   -0.1501000000E-01   -0.9130690604E-01    0.3236147535E+03
      1666   -0.8081000000E-01   -0.1070380999E+00    0.3662058238E+03
      1667   -0.2220000000E-02   -0.8441731692E-01    0.3049616889E+03
      1668   -0.7270000000E-01   -0.1047378177E+00    0.3599779761E+03
      1669   -0.2500000000E-02   -0.8469427165E-01    0.3057115238E+03
      1670   -0.2765000000E-01   -0.9516552144E-01    0.3340616758E+03
      1671   -0.1506000000E-01   -0.9126319175E-01    0.3234964002E+03
      1672   -0.6303000000E-01   -0.1039807438E+00    0.3579282531E+03
      1673   -0.2730000000E-02   -0.8493729834E-01    0.3063695010E+03
      1674   -0.1013400000E+00   -0.1249824431E+00    0.4147888361E+03
      1675   -0.5206000000E-01   -0.1020781425E+00    0.3527770977E+03
      1676   -0.2910000000E-02   -0.8513573758E-01    0.3069067609E+03
      1677   -0.1507000000E-01   -0.9125401510E-01    0.3234715551E+03
      1678   -0.4009000000E-01   -0.9971211852E-01    0.3463712588E+03
      1679   -0.3050000000E-02   -0.8528537540E-01    0.3073118945E+03
      1680   -0.2755000000E-01   -0.9502644548E-01    0.3336851377E+03
      1681   -0.3140000000E-02   -0.8538734389E-01    0.3075879668E+03
      1682   -0.1502000000E-01   -0.9125401399E-01    0.3234715521E+03
      1683   -0.3180000000E-02   -0.8544435424E-01    0.3077423182E+03
      1684   -0.3180000000E-02   -0.8545974903E-01    0.3077839985E+03
      1685   -0.9958000000E-01   -0.1213284253E+00    0.4048958470E+03
      1686   -0.8134000000E-01   -0.1008152693E+00    0.3493579599E+03
      1687   -0.8569000000E-01   -0.1007899087E+00    0.3492892978E+03
      1688   -0.8816000000E-01   -0.1041364780E+00    0.3583498922E+03
      1689   -0.9149000000E-01   -0.1016465875E+00    0.3516086938E+03
      1690   -0.9389000000E-01   -0.1109262618E+00    0.3767327412E+03
      1691   -0.9487000000E-01   -0.1068326950E+00    0.3656497049E+03
      1692   -0.9419000000E-01   -0.1088317510E+00    0.3710620047E+03
      1693   -0.9157000000E-01   -0.1068428321E+00    0.3656771504E+03
      1694   -0.8699000000E-01   -0.1079654736E+00    0.3687166211E+03
      1695   -0.8065000000E-01   -0.1070473365E+00    0.3662308312E+03
      1696   -0.1029500000E+00   -0.1947008790E+00    0.6035464624E+03
      1697    0.3328000000E-01    0.3526696142E-01   -0.1907484449E+02
      1698   -0.1000400000E+00   -0.1229729950E+00    0.4093484008E+03
      1699   -0.7253000000E-01   -0.1055680795E+00    0.3622258498E+03
      1700   -0.6286000000E-01   -0.1037865267E+00    0.3574024244E+03
      1701   -0.5189000000E-01   -0.1020009494E+00    0.3525681029E+03
      1702   -0.3993000000E-01   -0.9980508754E-01    0.3466229657E+03
      1703   -0.2742000000E-01   -0.9495814423E-01    0.3335002170E+03
      1704   -0.1492000000E-01   -0.9122285911E-01    0.3233872025E+03
      1705   -0.3130000000E-02   -0.8543541930E-01    0.3077181275E+03
      1706    0.7170000000E-02   -0.7773195231E-01    0.2868615474E+03
      1707   -0.1012800000E+00   -0.1262000158E+00    0.4180853262E+03
      1708   -0.9546000000E-01   -0.1224680895E+00    0.4079814054E+03
      1709   -0.9729000000E-01   -0.1429291659E+00    0.4633782911E+03
      1710   -0.1000600000E+00   -0.1174436601E+00    0.3943781262E+03
      1711   -0.1009300000E+00   -0.1210307453E+00    0.4040898999E+03
      1712   -0.9635000000E-01   -0.1207752517E+00    0.4033981694E+03
      1713   -0.9744000000E-01   -0.1384955897E+00    0.4513747040E+03
      1714   -0.9711000000E-01   -0.1199148548E+00    0.4010687070E+03
      1715   -0.9898000000E-01   -0.1116555053E+00    0.3787071153E+03
      1716   -0.1022600000E+00   -0.1470448543E+00    0.4745212198E+03
      1717    0.3718000000E-01    0.5589705689E-01   -0.7492933694E+02
      1718   -0.1003500000E+00   -0.1172066807E+00    0.3937365214E+03
      1719   -0.1012200000E+00   -0.1171326544E+00    0.3935361005E+03
      1720   -0.9772000000E-01   -0.1196512835E+00    0.4003551068E+03
      1721   -0.1003700000E+00   -0.1269967779E+00    0.4202425021E+03
      1722   -0.9136000000E-01   -0.1183026926E+00    0.3967038944E+03
      1723   -0.9498000000E-01   -0.1351095556E+00    0.4422072614E+03
      1724   -0.9241000000E-01   -0.1174062908E+00    0.3942769514E+03
      1725   -0.9577000000E-01   -0.1039418723E+00    0.3578230114E+03
      1726   -0.1004500000E+00   -0.1160427730E+00    0.3905853254E+03
      1727   -0.9816000000E-01   -0.1183648922E+00    0.3968722954E+03
      1728   -0.1018400000E+00   -0.1462015085E+00    0.4722379220E+03
      1729    0.2716000000E-01    0.1238967928E-02    0.7305348850E+02
      1730   -0.1009500000E+00   -0.1147415357E+00    0.3870623195E+03
      1731   -0.9329000000E-01   -0.1177957584E+00    0.3953314069E+03
      1732   -0.9789000000E-01   -0.1139802447E+00    0.3850011792E+03
      1733   -0.9401000000E-01   -0.1180537236E+00    0.3960298290E+03
      1734   -0.9958000000E-01   -0.1130483548E+00    0.3824781547E+03
      1735   -0.9843000000E-01   -0.1164827568E+00    0.3917765497E+03
      1736   -0.1003900000E+00   -0.1169315229E+00    0.3929915515E+03
      1737   -0.8576000000E-01   -0.1201388716E+00    0.4016752163E+03
      1738   -0.9264000000E-01   -0.1396690173E+00    0.4545516744E+03
      1739   -0.8692000000E-01   -0.1208197487E+00    0.4035186419E+03
      1740   -0.1022100000E+00   -0.1932237668E+00    0.5995472879E+03
      1741    0.3661000000E-01    0.5634267540E-01   -0.7613581685E+02
      1742   -0.9399000000E-01   -0.1359890635E+00    0.4445884653E+03
      1743   -0.9456000000E-01   -0.1184461611E+00    0.3970923250E+03
      1744   -0.1005100000E+00   -0.1142785542E+00    0.3858088307E+03
      1745   -0.8789000000E-01   -0.1202012463E+00    0.4018440914E+03
      1746   -0.9671000000E-01   -0.1215667849E+00    0.4055411885E+03
      1747   -0.9850000000E-01   -0.1163062666E+00    0.3912987154E+03
      1748   -0.8871000000E-01   -0.1193356941E+00    0.3995006713E+03
      1749   -0.9874000000E-01   -0.1128254817E+00    0.3818747419E+03
      1750   -0.1001600000E+00   -0.1145971800E+00    0.3866714869E+03
      1751   -0.9491000000E-01   -0.1185737274E+00    0.3974377015E+03
      1752   -0.1018700000E+00   -0.1415624730E+00    0.4596780687E+03
      1753    0.3122000000E-01    0.1655325365E-01    0.3159116674E+02
      1754   -0.9989000000E-01   -0.1115727242E+00    0.3784829915E+03
      1755   -0.8932000000E-01   -0.1184907303E+00    0.3972129929E+03
      1756   -0.7847000000E-01   -0.1191750765E+00    0.3990658107E+03
      1757   -0.9041000000E-01   -0.1026507439E+00    0.3543273745E+03
      1758   -0.7976000000E-01   -0.1189217666E+00    0.3983799927E+03
      1759   -0.9218000000E-01   -0.1188379043E+00    0.3981529416E+03
      1760   -0.9841000000E-01   -0.1171513880E+00    0.3935868204E+03
      1761   -0.9510000000E-01   -0.1178825554E+00    0.3955664034E+03
      1762   -0.9527000000E-01   -0.1139728522E+00    0.3849811645E+03
      1763   -0.8083000000E-01   -0.1188604260E+00    0.3982139173E+03
      1764   -0.1019000000E+00   -0.1492972981E+00    0.4806195488E+03
      1765    0.3360000000E-01    0.5066657286E-01   -0.6076817945E+02
      1766   -0.9978000000E-01   -0.1133210127E+00    0.3832163563E+03
      1767   -0.8975000000E-01   -0.1173513525E+00    0.3941282099E+03
      1768   -0.9774000000E-01   -0.1082680807E+00    0.3695359080E+03
      1769   -0.8171000000E-01   -0.1183562886E+00    0.3968490019E+03
      1770   -0.9509000000E-01   -0.1166987339E+00    0.3923612921E+03
      1771   -0.9914000000E-01   -0.1116081219E+00    0.3785788282E+03
      1772   -0.8238000000E-01   -0.1172418509E+00    0.3938317422E+03
      1773   -0.9816000000E-01   -0.1174608854E+00    0.3944247623E+03
      1774   -0.9000000000E-01   -0.1166070547E+00    0.3921130774E+03
      1775   -0.6946000000E-01   -0.1153479211E+00    0.3887040643E+03
      1776   -0.1009700000E+00   -0.1159953428E+00    0.3904569116E+03
      1777    0.3512000000E-01    0.5470851590E-01   -0.7171144811E+02
      1778   -0.8819000000E-01   -0.9054739321E-01    0.3215584274E+03
      1779   -0.9037000000E-01   -0.1140912563E+00    0.3853017351E+03
      1780   -0.7085000000E-01   -0.1151210529E+00    0.3880898350E+03
      1781   -0.9926000000E-01   -0.1139459973E+00    0.3849084569E+03
      1782   -0.8287000000E-01   -0.1163742450E+00    0.3914827619E+03
      1783   -0.9390000000E-01   -0.1085586764E+00    0.3703226749E+03
      1784   -0.7202000000E-01   -0.1150429591E+00    0.3878784017E+03
      1785   -0.9494000000E-01   -0.1153380580E+00    0.3886773607E+03
      1786   -0.9008000000E-01   -0.1156183903E+00    0.3894363400E+03
      1787   -0.9664000000E-01   -0.1105285208E+00    0.3756558862E+03
      1788    0.2435000000E-01   -0.3760000043E-02    0.8658783298E+02
      1789    0.3387000000E-01    0.4422776961E-01   -0.4333558502E+02
      1790   -0.6475000000E-01   -0.1588915330E+00    0.5065952462E+03
      1791    0.3619000000E-01    0.5750304278E-01   -0.7927742765E+02
      1792   -0.6250000000E-01   -0.1539296073E+00    0.4931611910E+03
      1793   -0.3965000000E-01   -0.1113979304E+00    0.3780097498E+03
      1794   -0.6610000000E-01   -0.1149213882E+00    0.3875492572E+03
      1795   -0.5043000000E-01   -0.1126403409E+00    0.3813734865E+03
      1796   -0.6661000000E-01   -0.1124358251E+00    0.3808197748E+03
      1797   -0.4051000000E-01   -0.1118137080E+00    0.3791354376E+03
      1798   -0.5786000000E-01   -0.1131075328E+00    0.3826383749E+03
      1799   -0.5049000000E-01   -0.9472679283E-01    0.3328738498E+03
      1800   -0.2544000000E-01   -0.1067567499E+00    0.3654440891E+03
      1801   -0.6718000000E-01   -0.1137179772E+00    0.3842911089E+03
      1802   -0.4122000000E-01   -0.1119000497E+00    0.3793692015E+03
      1803   -0.6666000000E-01   -0.1279640159E+00    0.4228612289E+03
      1804   -0.6291000000E-01   -0.1142756552E+00    0.3858009818E+03
      1805   -0.5078000000E-01   -0.1119009604E+00    0.3793716673E+03
      1806   -0.5468000000E-01   -0.1102702364E+00    0.3749565999E+03
      1807   -0.2693000000E-01   -0.1080424158E+00    0.3689249366E+03
      1808   -0.5964000000E-01   -0.1102699578E+00    0.3749558456E+03
      1809   -0.2823000000E-01   -0.1086812839E+00    0.3706546259E+03
      1810   -0.6588000000E-01   -0.1136685757E+00    0.3841573578E+03
      1811   -0.6343000000E-01   -0.1111653594E+00    0.3773800808E+03
      1812   -0.4178000000E-01   -0.1119495307E+00    0.3795031678E+03
      1813   -0.2934000000E-01   -0.1092231411E+00    0.3721216650E+03
      1814   -0.6750000000E-01   -0.1243475486E+00    0.4130699051E+03
      1815   -0.5789000000E-01   -0.1130429415E+00    0.3824634985E+03
      1816   -0.5100000000E-01   -0.1116517903E+00    0.3786970572E+03
      1817   -0.6591000000E-01   -0.1120280302E+00    0.3797156996E+03
      1818   -0.3027000000E-01   -0.1097048340E+00    0.3734258138E+03
      1819   -0.6275000000E-01   -0.1137168387E+00    0.3842880264E+03
      1820   -0.4220000000E-01   -0.1118636494E+00    0.3792706505E+03
      1821   -0.6674000000E-01   -0.1117996118E+00    0.3790972733E+03
      1822   -0.3104000000E-01   -0.1100823463E+00    0.3744479010E+03
      1823   -0.4912000000E-01   -0.1038669710E+00    0.3576202217E+03
