     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
      6918    0.1580000000E-02    0.4134599468E-02   -0.6765622582E+02   -0.1833383111E+02
      6919   -0.3443000000E-01   -0.4442604965E-01   -0.5112390967E+02   -0.3182113341E+02
      6920   -0.2466000000E-01   -0.7468975611E-02   -0.6529810658E+02   -0.2228581307E+02
      6921    0.1182000000E-01    0.8478988806E-02   -0.6878038139E+02   -0.1696469720E+02
      6922   -0.5057000000E-01   -0.3519050405E-01   -0.5429054743E+02   -0.2926631020E+02
      6923    0.2604000000E-01    0.1387311160E-01   -0.7050517112E+02   -0.1541540847E+02
      6924   -0.3553000000E-01   -0.3572277110E-01   -0.5481371902E+02   -0.2973671549E+02
      6925    0.2543000000E-01    0.1372982376E-01   -0.7043834483E+02   -0.1544694195E+02
      6926   -0.3756000000E-01   -0.2597127143E-01   -0.5785142637E+02   -0.2689910486E+02
      6927    0.2486000000E-01    0.1364550855E-01   -0.7038945630E+02   -0.1546111660E+02
      6928   -0.3967000000E-01   -0.2835204041E-01   -0.5527014643E+02   -0.2674942128E+02
      6929    0.2434000000E-01    0.1361674688E-01   -0.7035502641E+02   -0.1545782184E+02
      6930   -0.4194000000E-01   -0.1648593388E-01   -0.6227693502E+02   -0.2481246253E+02
      6931    0.2386000000E-01    0.1363983670E-01   -0.7033103049E+02   -0.1543681995E+02
      6932   -0.4206000000E-01   -0.1144738247E-01   -0.6411271704E+02   -0.2346819648E+02
      6933   -0.5577000000E-01   -0.5215325051E-02   -0.5035595038E+02   -0.1446571945E+02
      6934    0.2344000000E-01    0.1371167056E-01   -0.7031394532E+02   -0.1539784501E+02
      6935   -0.1671000000E-01   -0.3426848811E-02   -0.6606587894E+02   -0.2088454867E+02
      6936    0.1177000000E-01    0.9246138417E-02   -0.6894177573E+02   -0.1670593383E+02
      6937   -0.4268000000E-01   -0.1116723593E-01   -0.6418341670E+02   -0.2337908806E+02
      6938    0.2306000000E-01    0.1383177052E-01   -0.7030219168E+02   -0.1534038107E+02
      6939    0.1760000000E-02    0.5333880745E-02   -0.6790783454E+02   -0.1792898781E+02
      6940   -0.4193000000E-01   -0.1103298472E-01   -0.6449477330E+02   -0.2346345659E+02
      6941    0.2271000000E-01    0.1400302014E-01   -0.7029694492E+02   -0.1526371593E+02
      6942   -0.3972000000E-01   -0.1054638910E-01   -0.6500670701E+02   -0.2348688581E+02
      6943    0.2242000000E-01    0.1422950860E-01   -0.7030098762E+02   -0.1516735061E+02
      6944   -0.5204000000E-01   -0.4417426458E-01   -0.5455824839E+02   -0.3328471099E+02
      6945   -0.7730000000E-02    0.1305684144E-02   -0.6700053833E+02   -0.1926031608E+02
      6946    0.1177000000E-01    0.1009358928E-01   -0.6908746453E+02   -0.1640515544E+02
      6947   -0.3601000000E-01   -0.1050913625E-01   -0.6461812668E+02   -0.2329277977E+02
      6948    0.2218000000E-01    0.1451371415E-01   -0.7031659268E+02   -0.1505125129E+02
      6949   -0.3095000000E-01   -0.8611943342E-02   -0.6498332173E+02   -0.2263730434E+02
      6950    0.2197000000E-01    0.1485429592E-01   -0.7034359866E+02   -0.1491592551E+02
      6951    0.1930000000E-02    0.6646443932E-02   -0.6812859291E+02   -0.1746089183E+02
      6952    0.1181000000E-01    0.1099537614E-01   -0.6919515016E+02   -0.1606341061E+02
      6953   -0.2431000000E-01   -0.5875832134E-02   -0.6550652420E+02   -0.2169039201E+02
      6954    0.2181000000E-01    0.1524651591E-01   -0.7037925076E+02   -0.1476216634E+02
      6955   -0.5259000000E-01   -0.3022681964E-01   -0.5496391705E+02   -0.2742218050E+02
      6956   -0.1641000000E-01   -0.1866529008E-02   -0.6625709104E+02   -0.2029548228E+02
      6957    0.2169000000E-01    0.1568521835E-01   -0.7041995450E+02   -0.1459056347E+02
      6958    0.1186000000E-01    0.1194637693E-01   -0.6926395233E+02   -0.1568251738E+02
      6959   -0.7490000000E-02    0.2761799355E-02   -0.6714630490E+02   -0.1869562610E+02
      6960    0.2161000000E-01    0.1616645540E-01   -0.7046303260E+02   -0.1440160282E+02
      6961    0.2100000000E-02    0.8007606581E-02   -0.6825846494E+02   -0.1693009907E+02
      6962    0.2155000000E-01    0.1668926999E-01   -0.7050784352E+02   -0.1419540562E+02
      6963    0.1196000000E-01    0.1297386111E-01   -0.6932104321E+02   -0.1526309393E+02
      6964    0.2155000000E-01    0.1725192390E-01   -0.7055379821E+02   -0.1397245590E+02
      6965    0.2156000000E-01    0.1785332771E-01   -0.7060121660E+02   -0.1373337260E+02
      6966   -0.5088000000E-01   -0.3466226869E-01   -0.5588040674E+02   -0.2976532112E+02
      6967   -0.3428000000E-01   -0.4413046816E-01   -0.5120811602E+02   -0.3173151705E+02
      6968   -0.3540000000E-01   -0.2670130517E-01   -0.6077423327E+02   -0.2855419073E+02
      6969   -0.3747000000E-01   -0.2210855200E-01   -0.6033392085E+02   -0.2636090179E+02
      6970   -0.3957000000E-01   -0.2979039133E-01   -0.5452182098E+02   -0.2703046441E+02
      6971   -0.4178000000E-01   -0.1712866470E-01   -0.6141070535E+02   -0.2469449058E+02
      6972   -0.4192000000E-01   -0.9964619853E-02   -0.6442821064E+02   -0.2296967778E+02
      6973   -0.4252000000E-01   -0.9463373780E-02   -0.6448088297E+02   -0.2277643392E+02
      6974   -0.4175000000E-01   -0.9009228311E-02   -0.6480371788E+02   -0.2272733687E+02
      6975   -0.3954000000E-01   -0.8581077142E-02   -0.6523048283E+02   -0.2273710727E+02
      6976   -0.3581000000E-01   -0.8515996397E-02   -0.6492805908E+02   -0.2257038929E+02
      6977   -0.6575000000E-01    0.8544775274E-02   -0.4915187017E+02   -0.7947242344E+01
      6978   -0.5393000000E-01   -0.2547312898E-01   -0.5409194978E+02   -0.2496142361E+02
      6979   -0.3057000000E-01   -0.6927284413E-02   -0.6511299517E+02   -0.2196613652E+02
      6980   -0.2409000000E-01   -0.4062638716E-02   -0.6569785054E+02   -0.2099171933E+02
      6981   -0.1620000000E-01   -0.9454238143E-04   -0.6642480142E+02   -0.1960386393E+02
      6982   -0.7300000000E-02    0.4392312076E-02   -0.6724638572E+02   -0.1803438676E+02
      6983    0.2270000000E-02    0.9482814480E-02   -0.6835707774E+02   -0.1633553536E+02
      6984    0.1206000000E-01    0.1410888398E-01   -0.6939577863E+02   -0.1480511670E+02
      6985    0.2162000000E-01    0.1849109082E-01   -0.7065030337E+02   -0.1347928613E+02
      6986    0.3033000000E-01    0.2222111752E-01   -0.7201830539E+02   -0.1248824059E+02
      6987   -0.5172000000E-01   -0.4116083752E-01   -0.5550006260E+02   -0.3240924499E+02
      6988   -0.4845000000E-01   -0.3389715887E-01   -0.5734546747E+02   -0.3010445964E+02
      6989   -0.5592000000E-01    0.2086955941E-02   -0.5228217609E+02   -0.1218120631E+02
      6990   -0.5102000000E-01   -0.3589466078E-01   -0.5692947097E+02   -0.3078016940E+02
      6991   -0.5308000000E-01   -0.4273125197E-01   -0.5198270912E+02   -0.3147947403E+02
      6992   -0.4909000000E-01   -0.3469216103E-01   -0.5746029722E+02   -0.3050179879E+02
      6993   -0.5346000000E-01   -0.1789074589E-01   -0.5178204983E+02   -0.2061549973E+02
      6994   -0.4958000000E-01   -0.3656462272E-01   -0.5732516110E+02   -0.3125190560E+02
      6995   -0.5229000000E-01   -0.3507901088E-01   -0.5141010612E+02   -0.2789885579E+02
      6996   -0.6121000000E-01    0.2677149691E-01   -0.4911037643E+02   -0.2422497833E-01
      6997   -0.5099000000E-01   -0.4012421234E-01   -0.5678270060E+02   -0.3254709996E+02
      6998   -0.5117000000E-01   -0.4213799868E-01   -0.5524628627E+02   -0.3271677327E+02
      6999   -0.4988000000E-01   -0.3799674421E-01   -0.5756657265E+02   -0.3198349991E+02
      7000   -0.5198000000E-01   -0.3808387290E-01   -0.5602678029E+02   -0.3131613143E+02
      7001   -0.4630000000E-01   -0.3133776886E-01   -0.5855866362E+02   -0.2955016679E+02
      7002   -0.5280000000E-01   -0.2336505089E-01   -0.4321557571E+02   -0.1906639272E+02
      7003   -0.4709000000E-01   -0.3200408715E-01   -0.5861963681E+02   -0.2986703845E+02
      7004   -0.5096000000E-01   -0.3043063953E-01   -0.5249033715E+02   -0.2637778477E+02
      7005   -0.5076000000E-01   -0.4100675521E-01   -0.5727611239E+02   -0.3315577373E+02
      7006   -0.5002000000E-01   -0.3878605155E-01   -0.5781120751E+02   -0.3243781408E+02
      7007   -0.5781000000E-01    0.9988057314E-02   -0.5125125901E+02   -0.8282783747E+01
      7008   -0.5043000000E-01   -0.4336083136E-01   -0.5650322050E+02   -0.3382267071E+02
      7009   -0.4773000000E-01   -0.3307507600E-01   -0.5854629227E+02   -0.3029788429E+02
      7010   -0.5049000000E-01   -0.3803017400E-01   -0.5234540926E+02   -0.2960695170E+02
      7011   -0.4816000000E-01   -0.3397378379E-01   -0.5867206224E+02   -0.3074520547E+02
      7012   -0.5065000000E-01   -0.4173647924E-01   -0.5530608145E+02   -0.3257003778E+02
      7013   -0.4998000000E-01   -0.3882190798E-01   -0.5808367641E+02   -0.3257814104E+02
      7014   -0.5034000000E-01   -0.4347755476E-01   -0.5663301101E+02   -0.3393272569E+02
      7015   -0.4329000000E-01   -0.2798106373E-01   -0.5956126302E+02   -0.2855367504E+02
      7016   -0.4937000000E-01   -0.2816582459E-01   -0.4880816078E+02   -0.2370938608E+02
      7017   -0.4417000000E-01   -0.2905433413E-01   -0.5933483789E+02   -0.2891540663E+02
      7018   -0.6483000000E-01    0.1224938373E-01   -0.4822916632E+02   -0.5918184851E+01
      7019   -0.4847000000E-01   -0.3512826275E-01   -0.5232194905E+02   -0.2833779464E+02
      7020   -0.4840000000E-01   -0.3477522303E-01   -0.5879032976E+02   -0.3114691039E+02
      7021   -0.4958000000E-01   -0.4466891277E-01   -0.5676814026E+02   -0.3451124070E+02
      7022   -0.4487000000E-01   -0.2980410780E-01   -0.5941261669E+02   -0.2927616487E+02
      7023   -0.4857000000E-01   -0.4379311937E-01   -0.5332932944E+02   -0.3255664087E+02
      7024   -0.4976000000E-01   -0.3965969812E-01   -0.5814780218E+02   -0.3297081517E+02
      7025   -0.4538000000E-01   -0.3073954629E-01   -0.5942647658E+02   -0.2968816481E+02
      7026   -0.4923000000E-01   -0.4764709455E-01   -0.5398201066E+02   -0.3452681367E+02
      7027   -0.4972000000E-01   -0.4213532971E-01   -0.5760770590E+02   -0.3379703399E+02
      7028   -0.4845000000E-01   -0.3566774346E-01   -0.5883162902E+02   -0.3155286485E+02
      7029   -0.5762000000E-01    0.4055668913E-02   -0.4897767387E+02   -0.9814169030E+01
      7030   -0.4853000000E-01   -0.4453447869E-01   -0.5679376505E+02   -0.3446467832E+02
      7031   -0.4570000000E-01   -0.3161259913E-01   -0.5951643643E+02   -0.3010796139E+02
      7032   -0.3893000000E-01   -0.2424138938E-01   -0.6052383297E+02   -0.2737277715E+02
      7033   -0.4640000000E-01   -0.2964492697E-01   -0.5335248122E+02   -0.2643188170E+02
      7034   -0.3993000000E-01   -0.2495496010E-01   -0.6050032523E+02   -0.2767145156E+02
      7035   -0.4597000000E-01   -0.3922125532E-01   -0.5230723880E+02   -0.3010598368E+02
      7036   -0.4934000000E-01   -0.3895953178E-01   -0.5857438324E+02   -0.3286254202E+02
      7037   -0.4832000000E-01   -0.3604260258E-01   -0.5908040220E+02   -0.3182934876E+02
      7038   -0.4648000000E-01   -0.3964961320E-01   -0.5547058485E+02   -0.3174040337E+02
      7039   -0.4071000000E-01   -0.2587079066E-01   -0.6039407230E+02   -0.2801994255E+02
      7040   -0.6053000000E-01    0.1846307665E-01   -0.4734757522E+02   -0.2819890930E+01
      7041   -0.4900000000E-01   -0.4186515551E-01   -0.5813390644E+02   -0.3392084786E+02
      7042   -0.4582000000E-01   -0.3189220975E-01   -0.5978961711E+02   -0.3035431828E+02
      7043   -0.4776000000E-01   -0.4384831821E-01   -0.5787877378E+02   -0.3466400743E+02
      7044   -0.4128000000E-01   -0.2657988508E-01   -0.6039772160E+02   -0.2832911245E+02
      7045   -0.4802000000E-01   -0.3612722558E-01   -0.5932721122E+02   -0.3197907233E+02
      7046   -0.4731000000E-01   -0.4228928360E-01   -0.5775042239E+02   -0.3392915345E+02
      7047   -0.4163000000E-01   -0.2701531437E-01   -0.6045641559E+02   -0.2854481536E+02
      7048   -0.4875000000E-01   -0.3803963109E-01   -0.5922139029E+02   -0.3275992574E+02
      7049   -0.4574000000E-01   -0.3174058130E-01   -0.6016212210E+02   -0.3045915423E+02
      7050   -0.3301000000E-01   -0.1981163227E-01   -0.6143491769E+02   -0.2586904718E+02
      7051   -0.5377000000E-01   -0.1682918951E-01   -0.5238515294E+02   -0.2043134856E+02
      7052   -0.4356000000E-01   -0.4022336526E-01   -0.5142246504E+02   -0.3013536412E+02
      7053   -0.4355000000E-01   -0.3456305215E-01   -0.5659091095E+02   -0.3004767309E+02
      7054   -0.3411000000E-01   -0.2042604089E-01   -0.6132633593E+02   -0.2608576010E+02
      7055   -0.4814000000E-01   -0.3907809777E-01   -0.5944449879E+02   -0.3331242977E+02
      7056   -0.4179000000E-01   -0.2717483429E-01   -0.6061199413E+02   -0.2868523874E+02
      7057   -0.4463000000E-01   -0.4546848459E-01   -0.5541059931E+02   -0.3423628558E+02
      7058   -0.3496000000E-01   -0.2108397250E-01   -0.6122015664E+02   -0.2632244697E+02
      7059   -0.4756000000E-01   -0.3486524157E-01   -0.5988456765E+02   -0.3168705594E+02
      7060   -0.4549000000E-01   -0.3127787158E-01   -0.6034738910E+02   -0.3034334372E+02
      7061   -0.4617000000E-01   -0.3750743814E-01   -0.5933620013E+02   -0.3258171780E+02
      7062   -0.2761000000E-01   -0.1853249384E-01   -0.4884461547E+02   -0.1954858811E+02
      7063   -0.2481000000E-01   -0.1047245094E-01   -0.4915428129E+02   -0.1619516392E+02
      7064   -0.3120000000E-02   -0.3708023004E-03   -0.5838120381E+02   -0.1604007805E+02
      7065   -0.1972000000E-01    0.1461492580E-01   -0.5800943271E+02   -0.9371265708E+01
      7066   -0.1073000000E-01   -0.2876187270E-02   -0.5792844875E+02   -0.1691919755E+02
      7067   -0.1812000000E-01    0.2209489253E-01   -0.5775075701E+02   -0.6009118023E+01
      7068   -0.3750000000E-02   -0.4259702840E-04   -0.5848833207E+02   -0.1594681154E+02
      7069   -0.1541000000E-01    0.4066733785E-02   -0.5806414229E+02   -0.1397054204E+02
      7070   -0.8080000000E-02   -0.2485182980E-01   -0.5122345229E+02   -0.2337836160E+02
      7071    0.7890000000E-02    0.9184487532E-02   -0.6027184216E+02   -0.1276225063E+02
      7072   -0.1936000000E-01    0.2077840171E-01   -0.5789852011E+02   -0.6647682561E+01
      7073   -0.4220000000E-02    0.1366480929E-02   -0.5897214542E+02   -0.1555732864E+02
      7074   -0.2322000000E-01    0.2940285874E-01   -0.5283855284E+02   -0.5904631588E+00
      7075   -0.1824000000E-01    0.1180947703E-01   -0.5817520373E+02   -0.1066376342E+02
      7076   -0.1085000000E-01    0.1289420093E-02   -0.5855674840E+02   -0.1540051394E+02
      7077   -0.1065000000E-01    0.2857448489E-02   -0.5881779848E+02   -0.1484008720E+02
      7078    0.6630000000E-02    0.8430034263E-02   -0.6002388583E+02   -0.1297586695E+02
      7079   -0.1383000000E-01    0.2587579504E-02   -0.5536712137E+02   -0.1337686950E+02
      7080    0.5560000000E-02    0.7972471268E-02   -0.5993858488E+02   -0.1313522529E+02
      7081   -0.1926000000E-01    0.2098687698E-01   -0.5883909881E+02   -0.6988017697E+01
      7082   -0.1665000000E-01    0.1954073295E-01   -0.6106378699E+02   -0.8633939447E+01
      7083   -0.4530000000E-02    0.3441672967E-02   -0.5925762087E+02   -0.1478815612E+02
      7084    0.4700000000E-02    0.7866526714E-02   -0.5994762016E+02   -0.1318530586E+02
      7085   -0.2159000000E-01    0.1679980811E-01   -0.5337797864E+02   -0.6302805655E+01
      7086   -0.1522000000E-01    0.1175167878E-01   -0.5913237616E+02   -0.1112716717E+02
      7087   -0.1083000000E-01    0.6608350906E-02   -0.5909838568E+02   -0.1334200453E+02
      7088   -0.1738000000E-01    0.1974027324E-01   -0.5769442576E+02   -0.7004401296E+01
      7089    0.4020000000E-02    0.8345016478E-02   -0.6015325583E+02   -0.1307198022E+02
      7090   -0.1783000000E-01    0.2026508006E-01   -0.5961294546E+02   -0.7655409866E+01
      7091   -0.4680000000E-02    0.6859272504E-02   -0.5976675816E+02   -0.1353927529E+02
      7092   -0.1870000000E-01    0.2734025471E-01   -0.6184897337E+02   -0.5611256063E+01
      7093    0.3520000000E-02    0.9460649035E-02   -0.6044280740E+02   -0.1272078720E+02
      7094   -0.6590000000E-02   -0.2464045005E-01   -0.5597591946E+02   -0.2546310121E+02
      7095    0.1722000000E-01    0.1756164714E-01   -0.6207812369E+02   -0.9956687792E+01
      7096   -0.2329000000E-01    0.9316598625E-02   -0.4980126402E+02   -0.7909932822E+01
      7097   -0.9250000000E-02   -0.8827931485E-02   -0.5525748953E+02   -0.1827699801E+02
      7098    0.1591000000E-01    0.1703220098E-01   -0.6191785909E+02   -0.1011288846E+02
      7099   -0.1068000000E-01    0.1387483541E-01   -0.6035312829E+02   -0.1076550714E+02
      7100   -0.1873000000E-01    0.2619004432E-01   -0.5996761001E+02   -0.5248469503E+01
      7101    0.3170000000E-02    0.1155482245E-01   -0.6093685259E+02   -0.1203889845E+02
      7102   -0.1256000000E-01    0.9190675038E-02   -0.6291643289E+02   -0.1397066446E+02
      7103    0.1481000000E-01    0.1667866707E-01   -0.6180081851E+02   -0.1021259936E+02
      7104   -0.1493000000E-01    0.2021413852E-01   -0.6044322271E+02   -0.8057728230E+01
      7105   -0.4690000000E-02    0.1174545986E-01   -0.6054808744E+02   -0.1177819258E+02
      7106   -0.1564000000E-01    0.5387631750E-02   -0.5644291877E+02   -0.1265529140E+02
      7107   -0.2152000000E-01    0.1940133819E-01   -0.5570147005E+02   -0.6238701305E+01
      7108    0.1389000000E-01    0.1687278962E-01   -0.6195724170E+02   -0.1020005254E+02
      7109   -0.1740000000E-01    0.2752127093E-01   -0.6094664250E+02   -0.5119533692E+01
      7110   -0.1656000000E-01    0.1801508103E-01   -0.5895531576E+02   -0.8329958427E+01
      7111    0.2970000000E-02    0.1457560499E-01   -0.6152409633E+02   -0.1099786630E+02
      7112    0.1316000000E-01    0.1754390429E-01   -0.6223778094E+02   -0.1003749742E+02
      7113   -0.1044000000E-01    0.2176992462E-01   -0.6148948639E+02   -0.7862200923E+01
      7114   -0.4590000000E-02    0.1779739353E-01   -0.6148792017E+02   -0.9584171203E+01
      7115   -0.1794000000E-01    0.2504781219E-01   -0.6023091590E+02   -0.5864379900E+01
      7116    0.1260000000E-01    0.1855633343E-01   -0.6244436565E+02   -0.9693063662E+01
      7117   -0.1446000000E-01    0.2818063231E-01   -0.6171651377E+02   -0.5186166226E+01
      7118   -0.2274000000E-01    0.2889628169E-01   -0.5153258008E+02   -0.2120666807E+00
      7119    0.2900000000E-02    0.1841451675E-01   -0.6205534370E+02   -0.9576408856E+01
      7120   -0.1819000000E-01    0.2887025280E-01   -0.6058780877E+02   -0.4370219078E+01
