name    target    f1    f2    f3    f4    f5    f6    iz1    iz2    iz3    iz4    iz5    iz6
bridge-1-168    0.03974    -1311.70289    -1282.42808    -43.35078    188.07641    284.15194    3878.23578    0.14275    0.15919    0.12797    5.50E-05    0.07757    135.59084
bridge-11-69    -0.21707    -66.95634    153.32812    209.84448    266.45374    350.96889    1959.01255    0.02467    0.06652    0.51716    0.40682    2.01132    298.52187
bridge-1-169    0.05235    -1308.77322    -1279.85533    -45.33923    174.24903    266.79317    3885.15866    0.33531    0.08402    0.0686    0.01947    0.0712    172.61531
bridge-11-7    -0.23789    -227.28168    -81.10605    116.03061    329.63877    659.35524    1950.70621    0.00846    0.15834    0.04544    2.52098    2.60809    173.74209
bridge-1-17    0.01776    -1322.93748    -1208.92921    -224.6668    21.89697    680.718    3856.81285    0.0238    0.00872    0.07979    0.09903    0.15664    48.05831
bridge-11-70    -0.22062    -71.70073    85.09183    215.67684    294.81139    326.8924    1946.69557    0.00971    0.23404    0.08788    1.17403    1.24674    238.40858
bridge-1-170    0.03978    -1310.73594    -1283.98305    7.45052    207.69353    303.76935    3867.7609    0.02011    0.02165    0.12452    0.00661    0.33806    102.3135
bridge-11-71    -0.21428    -60.44399    158.21601    217.25432    260.16705    352.76747    1962.90895    0.03358    0.01198    0.44918    0.20025    1.89729    322.46451
bridge-1-171    0.05941    -1309.25673    -1283.09792    -49.37205    172.9285    262.91373    3887.31714    0.37373    0.01079    0.03955    0.02846    0.17547    178.20537
bridge-11-72    -0.20891    -59.41651    163.91265    220.49707    257.81837    358.23955    1965.09879    0.04706    0.0063    0.04061    0.02678    2.01637    349.37407
bridge-1-172    0.04375    -1311.99421    -1282.46569    -41.2973    178.434    274.07522    3879.08284    0.23822    0.18071    0.11048    0.00441    7.06E-04    155.30424
bridge-11-73    -0.23895    -158.80325    -89.57159    215.01489    325.13596    447.60775    1923.13884    0.12423    0.06302    0.01738    2.05033    0.42864    178.86127
bridge-1-173    0.04745    -1310.6864    -1281.50949    -42.53019    175.25481    269.87458    3883.322    0.29258    0.15026    0.09405    0.01074    0.01302    164.09684
bridge-11-74    -0.20964    -57.93221    161.43716    220.32041    256.3726    357.20529    1964.39179    0.04494    9.54E-04    0.1128    0.03497    1.87742    348.89563
bridge-1-174    0.03856    -1311.24066    -1284.62226    -42.3877    200.82635    294.45163    3870.05651    0.0428    0.0567    0.12613    0.00358    0.25355    113.26897
bridge-11-75    -0.23153    -167.58545    -116.1488    213.07617    328.24966    362.96639    1929.5623    0.10056    0.12331    0.00806    2.17627    0.0725    191.55569
bridge-1-175    0.05918    -1310.82194    -1282.60001    -47.25505    171.13809    262.43158    3885.21604    0.38036    0.02236    0.04447    0.02755    0.16295    176.61152
bridge-11-76    -0.21771    -61.01756    138.12947    210.11059    266.71467    346.95287    1956.1947    0.03092    0.13779    0.39529    0.60494    1.5818    277.05673
bridge-1-176    0.04142    -1312.77021    -1282.69347    -41.64402    182.66746    278.13495    3877.3769    0.1882    0.17159    0.12399    0.00101    0.02645    145.21426
bridge-11-77    -0.21622    -58.29194    148.74808    210.90544    261.53702    351.04308    1959.12976    0.03117    0.09412    0.56684    0.39918    1.67536    298.57171
bridge-1-177    0.05259    -1311.00116    -1279.46382    -42.83716    171.83614    265.68001    3887.06401    0.33336    0.10027    0.07451    0.01819    0.06236    170.23036
bridge-11-78    -0.22615    -106.73623    -45.72297    219.50407    314.98216    338.4084    1934.12442    0.13281    2.08E-04    0.02847    2.16639    0.192    206.46931
bridge-1-178    0.03986    -1311.37124    -1280.66981    -32.58282    194.95287    289.72325    3879.30013    0.07541    0.10334    0.12963    6.18E-04    0.16503    123.83656
bridge-11-79    -0.21002    -55.98426    159.41569    223.4507    254.32816    356.61714    1964.41918    0.04423    1.10E-05    0.18794    0.04477    1.73638    348.17706
bridge-1-179    0.05907    -1312.86468    -1281.87936    -45.08246    169.21136    261.85044    3883.46171    0.37917    0.03411    0.04942    0.02597    0.15081    174.79477
bridge-11-8    -0.24748    -274.6834    -134.52682    90.68086    333.65794    783.82026    1944.28913    0.00556    0.27988    0.01657    2.44643    2.56275    152.88547
bridge-1-18    0.03162    -1307.29563    -1274.3649    -139.3743    163.92528    420.94492    3866.33131    0.03694    0.64055    0.04879    0.12582    0.19949    96.69875
bridge-11-80    -0.21844    -61.93965    112.60258    206.68642    272.47916    343.9211    1951.72691    0.03514    0.23493    0.30663    0.7881    1.29692    257.55532
bridge-1-180    0.04357    -1314.80191    -1278.26535    82.22635    218.9977    322.32475    3862.02576    0.06048    0.36638    0.0685    0.02528    0.31688    52.07153
bridge-11-81    -0.21373    -57.19768    154.13926    218.50365    254.31475    350.55852    1961.57839    0.03322    0.02602    0.58432    0.21012    1.54986    321.89939
bridge-1-181    0.0707    -1315.47656    -1288.12144    -54.11813    167.30647    256.59041    3883.58823    0.47525    0.03231    0.0143    0.03311    0.29898    175.50554
bridge-11-82    -0.22114    -100.26894    -59.71256    220.27544    283.66359    321.14122    1941.29442    0.02468    0.16792    0.01283    2.14766    0.18432    222.78084
bridge-1-182    0.04483    -1311.66832    -1274.99639    77.73013    221.5988    322.20577    3859.55042    0.03602    0.19079    0.08991    0.01684    0.39065    61.28436
bridge-11-83    -0.21008    -53.8339    156.71629    225.97791    251.72647    355.18054    1963.27298    0.0425    0.00162    0.297    0.06336    1.59364    347.21974
bridge-1-183    0.06974    -1315.25706    -1286.97883    -52.713    167.03082    256.89334    3885.49979    0.47309    0.01778    0.01677    0.03291    0.29041    175.72448
bridge-11-84    -0.2151    -52.51857    145.49778    213.76958    254.81583    349.11688    1959.20267    0.03931    0.08267    0.59108    0.39103    1.33791    298.63133
bridge-1-184    0.04478    -1310.26152    -1275.96805    19.89009    215.35941    319.68991    3860.08202    0.00919    0.08278    0.10103    0.01295    0.44493    70.54109
bridge-11-85    -0.21867    -66.59157    51.44075    209.64329    279.3968    339.30633    1946.64328    0.02993    0.27769    0.16969    0.87268    1.01745    240.35707
bridge-1-185    0.04792    -1313.00912    -1281.11834    -40.09518    173.16054    268.53096    3887.66172    0.27097    0.15023    0.09918    0.00966    0.00954    161.58097
bridge-11-86    -0.20979    -51.52477    154.12887    227.64047    248.58356    353.26712    1961.73656    0.04063    0.00679    0.43912    0.08487    1.35009    346.02126
bridge-1-186    0.06892    -1315.42891    -1285.77829    -51.26619    166.51503    257.09217    3888.11803    0.46879    0.00836    0.01951    0.03239    0.28077    175.62526
bridge-11-87    -0.21624    -56.77704    135.78361    215.72507    259.5627    349.06971    1953.38138    0.03626    0.14252    0.4576    0.53515    1.29438    277.40949
bridge-1-187    0.04369    -1309.33045    -1277.94817    32.1048    213.40161    312.43514    3869.38444    5.17E-04    0.01812    0.10532    0.012    0.46468    80.78909
bridge-11-88    -0.21286    -53.05377    148.72397    218.10625    248.20884    348.73264    1961.09903    0.03549    0.03895    0.6496    0.22824    1.27955    320.96355
bridge-1-188    0.06823    -1315.9593    -1284.4999    -49.76448    165.77753    257.1892    3890.58752    0.4624    0.00278    0.02249    0.03149    0.27029    175.22763
bridge-11-89    -0.20273    -53.54185    156.06211    228.04612    248.11367    359.34806    1960.8476    0.051    6.45E-04    0.06343    0.00964    1.02456    374.14019
bridge-1-189    0.04431    -1313.95687    -1282.92192    -38.46731    177.1337    272.7126    3877.78347    0.21542    0.16704    0.11492    0.00427    0.00181    152.91073
bridge-11-9    -0.23075    -187.45489    26.42354    139.44289    307.05721    551.95291    1957.76627    0.00928    0.09931    0.07276    2.84226    2.30552    195.39646
bridge-1-19    0.02388    -1317.82373    -1233.97263    -192.6562    114.8344    563.21959    3860.65222    0.00193    0.02243    0.07484    0.10673    0.2071    59.44047
bridge-11-90    -0.23545    -165.50058    -43.3508    212.78538    326.09998    415.71189    1916.94929    0.10072    0.13335    0.02007    1.83958    0.44451    184.60561
bridge-1-190    0.05289    -1313.50826    -1279.98825    -40.56377    169.51529    264.57163    3889.17882    0.31571    0.10739    0.07989    0.0161    0.05468    167.83519
bridge-11-91    -0.22834    -157.93888    29.17375    209.26192    286.15456    364.69891    1923.85316    0.0303    0.05566    0.26719    1.81142    0.39536    195.90657
bridge-1-191    0.04041    -1312.9111    -1282.29659    -37.56136    188.76477    283.19354    3880.59378    0.11271    0.14145    0.13078    5.30E-05    0.08821    133.83715
bridge-11-92    -0.2035    -51.59135    153.80914    227.90026    247.46352    357.60255    1961.54491    0.04945    0.00319    0.13783    0.00227    0.98406    372.96188
bridge-1-192    0.05909    -1315.11522    -1281.67593    -42.94683    167.20797    261.20257    3882.71558    0.3741    0.04429    0.05428    0.02369    0.13931    172.84265
bridge-11-93    -0.2167    -63.65182    95.03224    208.07833    262.64782    342.79376    1951.43941    0.02095    0.30456    0.33209    0.66446    1.06124    258.49987
bridge-1-193    0.04213    -1309.71626    -1282.39153    -64.37513    209.09313    302.75375    3870.59428    0.00217    1.60E-05    0.10682    0.01008    0.4334    90.90166
bridge-11-94    -0.20919    -48.68718    150.23558    226.86495    245.50016    351.82411    1961.96824    0.03915    0.02226    0.56874    0.11887    1.08733    344.41229
bridge-1-194    0.06766    -1316.7656    -1283.37238    -48.2055    164.84227    257.18962    3891.7965    0.45379    2.95E-04    0.02567    0.03018    0.25926    174.56803
bridge-11-95    -0.2235    -139.52885    -94.81666    224.77808    307.862    332.03471    1931.75859    0.04661    0.14525    0.00483    1.55883    0.49951    209.75389
bridge-1-195    0.04049    -1310.6471    -1283.18407    -31.24872    206.14785    300.1383    3869.19    0.01085    0.01374    0.12389    0.00247    0.36281    101.801
bridge-11-96    -0.20389    -49.37253    152.38299    229.65444    246.51276    356.54019    1961.641    0.04928    0.00735    0.21517    9.90E-05    0.88276    371.56578
bridge-1-196    0.06722    -1317.71774    -1282.5942    -46.59946    163.73813    257.10542    3891.26749    0.44186    2.52E-04    0.02901    0.0284    0.24787    173.68643
bridge-11-97    -0.21373    -47.38149    140.20015    216.90648    247.11916    346.44164    1957.91314    0.047    0.08063    0.61206    0.38394    1.04332    298.00195
bridge-1-197    0.04204    -1315.15238    -1282.87075    -39.40624    182.36993    276.91564    3879.42892    0.14258    0.16272    0.12777    0.0014    0.03136    143.15982
bridge-11-98    -0.2117    -47.54209    144.43571    219.73256    243.24902    346.92185    1959.98017    0.04133    0.04299    0.67467    0.26522    1.06521    319.69395
bridge-1-198    0.05918    -1317.17695    -1281.544    -40.9431    165.19041    260.5324    3883.80329    0.35481    0.05569    0.05891    0.02074    0.12868    170.85691
bridge-11-99    -0.21862    -71.36961    59.71554    227.99709    284.19961    334.25115    1935.71336    0.18277    6.70E-05    0.00997    1.05236    0.99187    225.12135
bridge-1-199    0.03925    -1312.51057    -1285.55016    -55.59632    201.02299    292.24396    3869.35103    0.02665    0.0343    0.12878    9.09E-04    0.27354    112.45517
bridge-1-2    0.01849    -1321.89161    -1203.91451    -230.83022    -49.08694    691.50027    3867.37151    0.0155    0.07704    0.05421    0.11737    0.24987    57.18229
bridge-1-20    0.03016    -1307.76113    -1241.8161    -144.55984    155.76219    488.08979    3864.31563    0.02571    0.33909    0.06745    0.11361    0.24717    83.85236
bridge-1-200    0.0669    -1318.76635    -1282.04932    -44.96634    162.49992    256.95328    3889.71633    0.4256    0.00214    0.03244    0.02613    0.23642    172.6146
bridge-1-201    0.04842    -1316.65037    -1281.42339    -38.20597    171.30578    267.39522    3886.24512    0.22735    0.15227    0.10345    0.00801    0.00693    159.19559
bridge-1-202    0.05326    -1317.05851    -1281.07282    -38.62898    167.34806    263.55933    3887.51883    0.28069    0.11194    0.0846    0.01334    0.04816    165.51176
bridge-1-203    0.04049    -1313.72372    -1280.98552    -29.72318    195.281    288.85518    3876.27163    0.04607    0.08756    0.13065    2.00E-06    0.17965    122.4554
bridge-1-204    0.06667    -1320.13857    -1281.73507    -43.3345    161.16663    256.7564    3888.28055    0.40474    0.00513    0.03588    0.02339    0.22512    171.38832
bridge-1-205    0.04488    -1317.54327    -1283.35487    -36.63185    175.96708    271.69533    3879.35508    0.17086    0.16959    0.11852    0.00383    0.00312    150.73483
bridge-1-206    0.05934    -1319.88173    -1281.30452    -39.14084    163.22009    259.89923    3885.91705    0.31825    0.06401    0.06319    0.01722    0.11907    168.87371
bridge-1-207    0.041    -1315.50675    -1282.51104    -33.98653    188.66464    282.38292    3873.80367    0.06915    0.12888    0.13352    4.60E-04    0.09649    132.31048
bridge-1-208    0.06653    -1321.73124    -1281.49235    -41.73697    159.78108    256.54499    3887.80407    0.37638    0.0091    0.03927    0.02024    0.21421    170.05888
bridge-1-209    0.05363    -1320.67855    -1281.90816    -37.08234    165.36274    262.75284    3883.10688    0.22752    0.11795    0.08858    0.01015    0.04269    163.34893
bridge-12-1    -0.19782    -302.83624    -158.12387    33.70512    296.74916    840.30706    1945.27767    0.03023    0.25086    0.0295    2.42679    3.97966    121.44285
bridge-1-21    0.03179    -1304.99205    -1274.13441    -135.79004    166.2913    419.41103    3874.3386    0.03461    0.60116    0.05828    0.11779    0.20097    96.72283
